"doi","title","pubdate","publisher","url","resourcetype","date","datetype","abstractdesc","abstractdesctype","subject","username","created","modified","status","datasource","datacite_creation_date","link_checking_status"
"doi:10.5066/F7ZP454K","Oceanodroma homochroa (Ashy Storm-petrel) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e282e4b063d5d307df01","Dataset",,,"This dataset represents a species known range extent for Oceanodroma homochroa (Ashy Storm-petrel). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:51:12.82","2017-11-01 04:51:12.82","reserved",,,
"doi:10.5066/F73F4NNX","Sterna paradisaea (Arctic Tern) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e20de4b063d5d307dc57","Dataset",,,"This dataset represents a species known range extent for Sterna paradisaea (Arctic Tern). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:51:09.977","2017-11-01 04:51:09.977","reserved",,,
"doi:10.5066/F7765DCN","Falco femoralis (Aplomado Falcon) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e26ae4b063d5d307de85","Dataset",,,"This dataset represents a species known range extent for Falco femoralis (Aplomado Falcon). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:51:07.182","2017-11-01 04:51:07.182","reserved",,,
"doi:10.5066/F7BZ652M","Anhinga anhinga (Anhinga) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e244e4b063d5d307dd99","Dataset",,,"This dataset represents a species known range extent for Anhinga anhinga (Anhinga). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:51:04.465","2017-11-01 04:51:04.465","reserved",,,
"doi:10.5066/F7GM869Q","Trachemys scripta (Pond Slider) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e203e4b063d5d307dc1b","Dataset",,,"This dataset represents a species known range extent for Trachemys scripta (Pond Slider). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:51:01.342","2017-11-01 04:51:01.342","reserved",,,
"doi:10.5066/F7MC8Z0M","Pipistrellus hesperus (Western Pipistrelle) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec10e4b063d5d307e3c9","Dataset",,,"This dataset represents a species known range extent for Pipistrellus hesperus (Western Pipistrelle). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:58.705","2017-11-01 04:50:58.705","reserved",,,
"doi:10.5066/F7R49PRC","Eumops glaucinus (Wagner's Bonneted Bat) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec73e4b063d5d307e731","Dataset",,,"This dataset represents a species known range extent for Eumops glaucinus (Wagner's Bonneted Bat). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:55.571","2017-11-01 04:50:55.571","reserved",,,
"doi:10.5066/F7VX0FHS","Peromyscus pectoralis (White-ankled Deermouse) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e252e4b063d5d307ddf1","Dataset",,,"This dataset represents a species known range extent for Peromyscus pectoralis (White-ankled Deermouse). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:53.082","2017-11-01 04:50:53.082","reserved",,,
"doi:10.5066/F70P0Z1J","Sterna hirundo (Common Tern) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec26e4b063d5d307e48f","Dataset",,,"This dataset represents a species known range extent for Sterna hirundo (Common Tern). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:50.081","2017-11-01 04:50:50.081","reserved",,,
"doi:10.5066/F74F1PRV","Buteo regalis (Ferruginous Hawk) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebbde4b063d5d307e11f","Dataset",,,"This dataset represents a species known range extent for Buteo regalis (Ferruginous Hawk). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:47.388","2017-11-01 04:50:47.388","reserved",,,
"doi:10.5066/F7862FF4","Perisoreus canadensis (Gray Jay) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e1e5e4b063d5d307db6d","Dataset",,,"This dataset represents a species known range extent for Perisoreus canadensis (Gray Jay). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:44.711","2017-11-01 04:50:44.711","reserved",,,
"doi:10.5066/F7CV4GRT","Callipepla californica (California Quail) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebc3e4b063d5d307e13f","Dataset",,,"This dataset represents a species known range extent for Callipepla californica (California Quail). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:39.459","2017-11-01 04:50:39.459","reserved",,,
"doi:10.5066/F7HM57F3","Icterus bullockii (Bullock's Oriole) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebade4b063d5d307e095","Dataset",,,"This dataset represents a species known range extent for Icterus bullockii (Bullock's Oriole). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:36.934","2017-11-01 04:50:36.934","reserved",,,
"doi:10.5066/F7NC6068","Dendrocygna bicolor (Fulvous Whistling-duck) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e27fe4b063d5d307def3","Dataset",,,"This dataset represents a species known range extent for Dendrocygna bicolor (Fulvous Whistling-duck). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:34.306","2017-11-01 04:50:34.306","reserved",,,
"doi:10.5066/F7S46QZN","Leucophaeus pipixcan (Franklin's Gull) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec67e4b063d5d307e6bd","Dataset",,,"This dataset represents a species known range extent for Leucophaeus pipixcan (Franklin's Gull). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:31.006","2017-11-01 04:50:31.006","reserved",,,
"doi:10.5066/F7WW7GP2","Anous stolidus (Brown Noddy) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e21be4b063d5d307dcab","Dataset",,,"This dataset represents a species known range extent for Anous stolidus (Brown Noddy). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:28.368","2017-11-01 04:50:28.368","reserved",,,
"doi:10.5066/F71N8049","Larus philadelphia (Bonaparte's Gull) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec44e4b063d5d307e595","Dataset",,,"This dataset represents a species known range extent for Larus philadelphia (Bonaparte's Gull). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:25.611","2017-11-01 04:50:25.611","reserved",,,
"doi:10.5066/F75D8QTS","Phoenicopterus ruber (American Flamingo) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e1f9e4b063d5d307dbe7","Dataset",,,"This dataset represents a species known range extent for Phoenicopterus ruber (American Flamingo). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:19.996","2017-11-01 04:50:19.996","reserved",,,
"doi:10.5066/F7930S6N","Vireo bellii (Bell's Vireo) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec35e4b063d5d307e511","Dataset",,,"This dataset represents a species known range extent for Vireo bellii (Bell's Vireo). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:17.12","2017-11-01 04:50:17.12","reserved",,,
"doi:10.5066/F7DV1HW6","Leucosticte australis (Brown-capped Rosy-finch) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e290e4b063d5d307df59","Dataset",,,"This dataset represents a species known range extent for Leucosticte australis (Brown-capped Rosy-finch). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:14.41","2017-11-01 04:50:14.41","reserved",,,
"doi:10.5066/F7JM28NC","Bucephala islandica (Barrow's Goldeneye) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e265e4b063d5d307de67","Dataset",,,"This dataset represents a species known range extent for Bucephala islandica (Barrow's Goldeneye). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:11.747","2017-11-01 04:50:11.747","reserved",,,
"doi:10.5066/F7PC31DJ","Haliaeetus leucocephalus (Bald Eagle) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec12e4b063d5d307e3d3","Dataset",,,"This dataset represents a species known range extent for Haliaeetus leucocephalus (Bald Eagle). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:09.072","2017-11-01 04:50:09.072","reserved",,,
"doi:10.5066/F7T43S4W","Eurycea bislineata (Northern Two-lined Salamander) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e27de4b063d5d307deeb","Dataset",,,"This dataset represents a species known range extent for Eurycea bislineata (Northern Two-lined Salamander). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:06.419","2017-11-01 04:50:06.419","reserved",,,
"doi:10.5066/F7XW4HTF","Ambystoma talpoideum (Mole Salamander) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebdae4b063d5d307e1ed","Dataset",,,"This dataset represents a species known range extent for Ambystoma talpoideum (Mole Salamander). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:03.724","2017-11-01 04:50:03.724","reserved",,,
"doi:10.5066/F72N518P","Ambystoma opacum (Marbled Salamander) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec1de4b063d5d307e445","Dataset",,,"This dataset represents a species known range extent for Ambystoma opacum (Marbled Salamander). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:50:00.464","2017-11-01 04:50:00.464","reserved",,,
"doi:10.5066/F76972KP","Rana draytonii (California Red-legged Frog) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e242e4b063d5d307dd8d","Dataset",,,"This dataset represents a species known range extent for Rana draytonii (California Red-legged Frog). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 04:49:57.433","2017-11-01 04:49:57.433","reserved",,,
